PRCP,SNOW,TMAX,TMIN,SNWD_change,SNWD_change_positive,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,snow,rain,freezingrain,ice,day_of_year_y,total_sunlight
0.0,0.0,-0.6,-9.4,0.0,0.0,-2.5,-1.9,-10.0,-5.0,-8.2,66.4,0.0,0.0,37.1,18.2,65.4,1025.1,79.4,16.0,35.3,3.0,2.0,0.0,0.0,0.0,0.0,29.0,35059.0
0.0,0.0,-6.7,-13.9,0.0,0.0,-7.2,-9.1,-16.3,-12.4,-16.1,49.7,0.0,0.0,49.3,17.4,16.7,1016.3,81.7,16.0,37.3,3.3,2.0,0.0,0.0,0.0,0.0,30.0,35205.0
0.0,0.0,-12.8,-20.0,0.0,0.0,-8.9,-5.6,-18.8,-11.0,-16.5,55.6,0.0,0.0,53.6,17.1,295.1,1017.7,60.3,15.3,60.1,5.2,5.0,1.0,0.0,0.0,0.0,31.0,35354.0
0.3,10.0,-6.7,-18.9,0.0,0.0,-3.5,0.5,-6.7,-3.5,-5.4,86.6,100.0,16.67,42.5,4.3,357.3,1010.9,78.6,13.0,15.3,1.1,1.0,1.0,1.0,0.0,0.0,32.0,35505.0
2.8,58.0,-6.7,-11.7,51.0,1.0,-10.1,-1.8,-27.2,-16.7,-14.7,69.9,100.0,33.33,46.4,24.7,291.5,1012.6,87.1,10.6,88.9,7.8,5.0,1.0,1.0,0.0,0.0,33.0,35658.0
0.3,0.0,-11.1,-24.4,0.0,0.0,-15.9,-12.0,-26.8,-19.4,-21.1,65.9,0.0,0.0,59.8,14.5,226.7,1024.2,43.1,15.8,93.1,7.8,5.0,0.0,0.0,0.0,0.0,34.0,35812.0
0.0,0.0,-8.3,-25.0,0.0,0.0,-4.6,1.0,-16.8,-5.5,-8.0,79.2,100.0,41.67,60.8,16.6,236.9,1017.7,99.4,12.5,25.6,2.1,1.0,1.0,1.0,0.0,0.0,35.0,35968.0
16.5,142.0,0.0,-8.9,178.0,1.0,-4.9,1.1,-17.7,-8.0,-9.1,74.6,100.0,29.17,57.2,25.8,279.9,1010.3,54.6,13.3,11.1,0.8,1.0,1.0,1.0,0.0,0.0,36.0,36126.0
1.5,10.0,-4.4,-16.7,25.0,1.0,-11.2,-6.0,-18.5,-12.0,-14.2,79.6,100.0,12.5,43.2,13.1,252.1,1027.0,76.6,13.6,60.9,5.3,4.0,1.0,0.0,0.0,0.0,37.0,36285.0
1.0,30.0,-11.7,-17.2,0.0,0.0,-11.5,-7.1,-19.9,-13.2,-13.4,85.6,100.0,41.67,51.8,14.4,26.0,1025.6,73.1,10.1,13.7,1.2,1.0,1.0,0.0,0.0,0.0,38.0,36446.0
19.3,196.0,-5.6,-16.7,203.0,1.0,-10.9,-9.3,-22.5,-14.4,-14.9,73.3,100.0,4.17,65.2,20.0,288.9,1023.2,58.7,14.0,30.8,2.6,2.0,1.0,0.0,0.0,0.0,39.0,36609.0
0.0,0.0,-12.2,-17.2,-25.0,0.0,-14.5,-8.3,-25.9,-15.9,-18.5,73.6,100.0,4.17,42.1,12.8,256.6,1030.6,51.9,15.0,50.0,4.4,3.0,1.0,0.0,0.0,0.0,40.0,36773.0
2.8,30.0,-4.4,-17.2,0.0,0.0,-3.6,1.1,-9.2,-3.6,-4.7,91.9,100.0,62.5,41.8,3.1,324.2,1022.9,100.0,6.5,20.2,1.7,2.0,1.0,1.0,0.0,0.0,41.0,36938.0
1.0,0.0,-0.6,-4.4,-26.0,0.0,1.4,1.9,-2.6,0.0,0.2,92.0,100.0,37.5,50.0,23.4,16.8,1016.2,100.0,13.3,10.2,0.9,1.0,1.0,1.0,0.0,0.0,42.0,37105.0
3.3,0.0,5.6,-6.7,-76.0,0.0,-1.5,1.5,-11.8,-6.1,-8.3,62.1,0.0,0.0,62.3,25.6,292.5,1023.6,36.2,15.4,44.6,3.9,2.0,0.0,0.0,0.0,0.0,43.0,37274.0
0.0,0.0,-6.7,-16.7,0.0,0.0,-9.2,-4.4,-18.4,-10.9,-16.8,56.2,0.0,0.0,61.9,14.1,318.3,1039.8,9.3,15.9,73.2,6.4,6.0,0.0,0.0,0.0,0.0,44.0,37442.0
0.0,0.0,-5.0,-15.0,0.0,0.0,-5.3,1.1,-14.1,-6.1,-9.3,74.6,0.0,0.0,41.0,14.7,259.0,1022.0,52.9,15.7,50.2,4.3,2.0,0.0,0.0,0.0,0.0,45.0,37612.0
0.0,0.0,-0.6,-5.0,0.0,0.0,-1.5,7.5,-10.4,-1.8,-4.0,83.7,0.0,0.0,55.8,8.6,294.3,1008.1,34.4,15.2,34.4,2.9,1.0,0.0,0.0,0.0,0.0,46.0,37784.0
0.3,0.0,3.3,-2.2,-51.0,0.0,1.3,4.3,-9.3,-0.9,-1.8,80.6,100.0,4.17,71.6,23.3,302.9,1004.4,77.9,15.3,20.6,1.8,1.0,1.0,1.0,0.0,0.0,47.0,37956.0
4.1,41.0,1.1,-15.6,26.0,1.0,-5.1,-0.9,-14.9,-7.7,-14.7,49.8,0.0,0.0,69.8,17.8,225.8,1024.1,24.2,15.6,60.5,5.3,4.0,1.0,1.0,0.0,0.0,48.0,38130.0
2.8,41.0,-7.2,-15.6,51.0,1.0,-3.2,-2.5,-11.5,-4.9,-6.4,79.7,100.0,29.17,60.8,18.6,286.1,1022.5,72.8,11.1,9.9,0.9,0.0,1.0,0.0,0.0,0.0,49.0,38304.0
0.3,8.0,-3.3,-12.2,0.0,0.0,-3.6,6.9,-16.8,-4.2,-7.6,76.6,100.0,8.33,48.6,14.9,211.3,1028.7,39.0,15.7,34.9,2.9,3.0,0.0,1.0,0.0,0.0,50.0,38479.0
4.8,0.0,6.7,-4.4,-77.0,0.0,3.2,5.5,0.9,3.2,2.8,97.1,100.0,54.17,40.0,5.4,331.5,1023.2,100.0,6.2,39.0,3.2,2.0,1.0,1.0,0.0,0.0,51.0,38655.0
6.9,0.0,12.2,5.6,-177.0,0.0,7.5,20.1,-0.4,6.8,4.0,81.0,0.0,0.0,70.9,23.2,278.0,1022.2,50.9,12.8,145.2,12.5,6.0,0.0,0.0,0.0,0.0,52.0,38831.0
8.6,0.0,12.8,-7.2,-102.0,0.0,-1.8,-0.1,-6.9,-2.7,-8.6,60.9,0.0,0.0,55.4,15.7,342.0,1037.5,48.8,16.0,36.1,3.1,2.0,0.0,0.0,0.0,0.0,53.0,39009.0
0.0,0.0,-5.0,-10.6,0.0,0.0,-3.7,0.6,-11.2,-5.0,-7.4,77.9,100.0,29.17,51.5,18.8,181.0,1032.3,45.7,15.3,47.1,3.9,2.0,1.0,1.0,0.0,0.0,54.0,39187.0
8.9,20.0,0.0,-10.6,25.0,1.0,1.7,1.6,-3.1,-0.1,-1.7,79.2,100.0,8.33,71.6,23.4,290.8,1019.8,70.0,15.5,36.8,3.2,2.0,1.0,1.0,0.0,0.0,55.0,39366.0
0.0,0.0,-2.2,-8.3,0.0,0.0,-1.1,0.6,-7.7,-3.9,-4.8,76.5,100.0,37.5,70.7,33.7,140.5,1021.0,58.5,12.9,7.9,0.6,0.0,1.0,1.0,0.0,0.0,56.0,39545.0
9.1,61.0,-1.1,-9.4,77.0,1.0,1.3,3.7,-3.6,-0.2,-4.0,71.6,0.0,0.0,54.7,20.0,282.4,1017.2,63.1,14.9,60.2,5.1,3.0,1.0,1.0,0.0,0.0,57.0,39725.0
0.0,0.0,-1.1,-7.8,0.0,0.0,1.5,5.6,-4.4,0.0,-6.7,57.0,0.0,0.0,50.8,14.0,281.9,1022.2,22.5,16.0,65.8,5.5,3.0,0.0,0.0,0.0,0.0,58.0,39905.0
0.0,0.0,0.0,-7.8,0.0,0.0,4.2,12.6,-3.0,4.0,-3.2,62.6,0.0,0.0,46.1,10.2,296.2,1013.0,68.0,16.0,71.6,6.3,3.0,0.0,1.0,0.0,0.0,59.0,40087.0
0.3,3.0,5.0,-1.7,0.0,0.0,2.5,5.3,-2.7,0.8,-1.7,74.6,100.0,8.33,37.4,16.2,1.3,1011.5,61.3,15.7,58.9,5.0,3.0,0.0,1.0,0.0,0.0,60.0,40268.0
0.8,8.0,1.1,-5.6,0.0,0.0,1.6,0.0,-4.3,-2.3,-1.7,78.6,100.0,25.0,51.5,20.2,39.6,1008.0,66.9,13.9,14.0,1.0,1.0,1.0,1.0,0.0,0.0,61.0,40450.0
10.4,61.0,-1.7,-5.0,76.0,1.0,2.4,1.6,-4.0,-0.8,-3.6,65.0,0.0,0.0,50.0,24.6,4.7,1017.9,76.0,15.7,65.7,5.5,3.0,1.0,1.0,0.0,0.0,62.0,40632.0
0.0,0.0,-1.1,-7.2,-26.0,0.0,1.9,-0.1,-2.8,-1.4,-4.4,63.3,0.0,0.0,34.6,18.2,360.0,1018.8,98.3,15.7,51.0,4.4,2.0,1.0,1.0,0.0,0.0,63.0,40815.0
3.3,51.0,-1.1,-7.2,51.0,1.0,0.0,-0.3,-5.1,-3.0,-4.7,71.6,100.0,4.17,42.1,20.9,19.7,1018.7,76.2,14.9,69.9,5.9,3.0,1.0,1.0,0.0,0.0,64.0,40998.0
0.0,0.0,-3.9,-13.3,0.0,0.0,-1.6,3.4,-7.9,-3.3,-7.3,67.5,0.0,0.0,30.2,18.0,84.1,1017.5,24.5,16.0,89.3,7.8,4.0,0.0,0.0,0.0,0.0,65.0,41181.0
0.0,0.0,-1.1,-12.2,-25.0,0.0,-1.5,-1.8,-7.8,-5.6,-5.2,76.5,100.0,20.83,46.8,17.5,81.1,1014.5,99.5,12.7,41.8,3.6,3.0,1.0,1.0,0.0,0.0,66.0,41364.0
17.0,191.0,-7.8,-10.6,203.0,1.0,-1.5,-0.4,-6.7,-3.5,-3.0,89.6,100.0,79.17,48.2,13.2,349.7,1002.5,100.0,4.6,17.0,1.4,1.0,1.0,1.0,0.0,0.0,67.0,41548.0
7.4,109.0,-3.9,-12.8,102.0,1.0,-3.0,0.1,-7.7,-3.6,-4.9,86.7,100.0,25.0,31.7,6.3,288.3,1001.5,90.9,13.0,22.7,2.0,1.0,1.0,1.0,0.0,0.0,68.0,41732.0
3.8,74.0,-5.0,-12.2,50.0,1.0,-1.8,-3.9,-7.3,-5.4,-5.0,79.5,0.0,0.0,61.6,19.8,273.5,1005.5,92.0,11.0,22.4,2.0,1.0,1.0,1.0,0.0,0.0,69.0,41916.0
10.7,241.0,-8.9,-9.4,229.0,1.0,-0.8,-1.3,-4.6,-3.0,-4.4,77.3,100.0,8.33,52.9,16.1,281.4,1014.0,91.8,13.6,46.4,3.8,2.0,1.0,1.0,0.0,0.0,70.0,42101.0
2.0,30.0,-7.2,-13.3,-76.0,0.0,-1.4,0.8,-9.3,-2.8,-6.2,71.6,0.0,0.0,37.8,12.7,97.4,1017.8,68.3,15.8,66.9,5.7,3.0,0.0,0.0,0.0,0.0,71.0,42285.0
0.3,10.0,-0.6,-14.4,-26.0,0.0,-1.5,-2.9,-8.0,-5.9,-4.4,81.1,100.0,50.0,51.5,24.7,20.7,1005.7,100.0,7.7,14.0,1.2,1.0,1.0,1.0,0.0,0.0,72.0,42470.0
24.1,401.0,-7.2,-9.4,331.0,1.0,-0.8,0.0,-4.2,-2.3,-2.2,90.7,100.0,83.33,47.9,11.9,264.1,992.2,99.9,4.5,40.2,3.4,2.0,1.0,1.0,0.0,0.0,73.0,42655.0
16.8,251.0,-2.2,-8.9,152.0,1.0,-0.8,-1.6,-6.6,-4.8,-4.5,76.5,100.0,16.67,49.7,24.4,271.5,992.2,98.7,12.7,64.2,5.5,3.0,1.0,1.0,0.0,0.0,74.0,42840.0
8.9,79.0,-8.3,-12.2,-25.0,0.0,-4.4,-4.5,-13.9,-10.1,-9.8,66.3,0.0,0.0,59.8,24.0,281.6,1000.2,92.8,12.0,95.0,8.0,5.0,0.0,0.0,0.0,0.0,75.0,43024.0
1.8,61.0,-9.4,-17.2,-51.0,0.0,-9.8,-13.2,-20.2,-15.8,-18.6,49.8,0.0,0.0,71.6,31.0,303.8,1005.3,47.0,14.6,127.8,11.0,5.0,1.0,0.0,0.0,0.0,76.0,43209.0
1.5,0.0,-13.9,-21.7,25.0,1.0,-15.6,-9.8,-27.4,-18.0,-23.9,54.1,0.0,0.0,58.0,22.9,302.9,1012.0,6.4,16.0,142.6,12.4,7.0,1.0,0.0,0.0,0.0,77.0,43393.0
0.3,0.0,-12.2,-20.0,-127.0,0.0,-12.2,-8.7,-24.8,-15.6,-20.6,51.5,0.0,0.0,68.8,23.2,294.9,1012.9,2.1,16.0,151.4,13.2,8.0,0.0,0.0,0.0,0.0,78.0,43578.0
0.0,0.0,-8.9,-17.8,-51.0,0.0,-8.4,1.7,-21.4,-9.5,-16.2,57.9,0.0,0.0,49.0,14.8,5.8,1015.0,0.5,15.9,161.0,13.9,8.0,0.0,0.0,0.0,0.0,79.0,43763.0
0.0,0.0,-1.1,-13.9,-50.0,0.0,-5.3,3.2,-17.3,-6.0,-11.8,63.3,0.0,0.0,39.2,12.2,13.3,1012.2,0.3,16.0,101.5,8.7,3.0,0.0,0.0,0.0,0.0,80.0,43949.0
0.0,0.0,1.1,-13.3,-26.0,0.0,1.1,1.9,-4.5,-1.3,-6.9,56.7,0.0,0.0,47.2,24.7,353.7,1009.5,17.7,16.0,122.0,10.6,5.0,0.0,0.0,0.0,0.0,81.0,44133.0
0.0,0.0,1.7,-7.8,-25.0,0.0,-1.0,3.1,-9.8,-2.4,-8.3,61.2,0.0,0.0,40.3,17.7,342.0,1014.2,34.0,15.8,147.0,12.6,7.0,0.0,0.0,0.0,0.0,82.0,44318.0
0.0,0.0,1.7,-8.9,-26.0,0.0,-0.4,0.7,-5.5,-2.5,-6.8,63.9,0.0,0.0,40.3,15.5,348.8,1018.4,86.9,15.3,172.9,14.8,6.0,1.0,1.0,0.0,0.0,83.0,44502.0
0.3,64.0,-1.7,-9.4,51.0,1.0,-0.7,0.4,-6.0,-2.8,-7.5,63.7,100.0,8.33,45.4,20.4,43.4,1031.1,64.3,14.2,160.6,13.8,5.0,1.0,1.0,0.0,0.0,84.0,44687.0
0.0,0.0,0.0,-13.3,-25.0,0.0,-2.5,6.6,-12.9,-3.0,-11.3,59.1,0.0,0.0,20.9,10.8,49.1,1039.9,0.0,16.0,238.7,20.5,8.0,0.0,0.0,0.0,0.0,85.0,44871.0
0.0,0.0,5.0,-13.3,-51.0,0.0,-0.1,6.7,-11.8,-1.5,-12.2,49.7,0.0,0.0,37.1,20.4,153.7,1032.2,0.0,16.0,152.9,13.3,8.0,0.0,0.0,0.0,0.0,86.0,45055.0
1.3,13.0,10.0,-12.2,-25.0,0.0,4.2,10.7,-1.0,3.9,-2.4,65.3,100.0,8.33,34.2,11.0,300.1,1016.8,67.6,15.5,172.5,15.0,7.0,1.0,1.0,0.0,0.0,87.0,45239.0
0.0,0.0,5.6,-5.0,-26.0,0.0,4.3,11.5,-2.3,4.1,0.5,78.7,100.0,16.67,33.1,11.5,284.8,1016.3,67.5,14.6,111.5,9.7,5.0,0.0,1.0,0.0,0.0,88.0,45422.0
9.7,0.0,7.8,-5.0,-101.0,0.0,5.3,6.9,-0.7,4.3,3.7,90.2,100.0,62.5,55.4,13.5,308.3,1007.4,99.1,9.5,111.2,9.6,7.0,0.0,1.0,0.0,0.0,89.0,45606.0
2.3,0.0,7.8,-10.0,-51.0,0.0,3.2,7.4,-5.5,1.0,-7.9,47.0,0.0,0.0,58.3,17.8,288.4,1018.5,25.2,16.0,174.1,15.0,8.0,0.0,0.0,0.0,0.0,90.0,45789.0
0.0,0.0,0.6,-10.0,0.0,0.0,4.9,5.3,-4.3,1.9,-6.5,43.6,0.0,0.0,54.7,24.2,267.4,1011.6,48.2,16.0,183.5,15.7,8.0,0.0,0.0,0.0,0.0,91.0,45972.0
0.0,0.0,0.10769102912885842,-9.548025411593027,0.0,0.0,-0.4,3.8,-6.6,-1.5,-8.8,56.4,0.0,0.0,39.2,15.6,303.6,1018.6,23.0,15.9,176.9,15.2,7.0,0.0,0.0,0.0,0.0,92.0,46155.0
0.0,0.0,-1.1,-10.6,0.0,0.0,1.7,7.4,-5.3,0.4,-5.5,64.6,100.0,8.33,39.1,20.5,163.8,1018.9,61.7,15.5,96.5,8.2,5.0,0.0,1.0,0.0,0.0,93.0,46336.0
1.5,10.0,2.8,-5.0,0.0,0.0,3.5,5.2,-4.8,1.6,1.1,85.2,100.0,66.67,77.8,28.6,258.7,999.2,96.9,13.0,27.1,2.4,1.0,1.0,1.0,0.0,0.0,94.0,46518.0
5.3,0.0,2.8,-15.0,-26.0,0.0,-3.9,-6.2,-13.8,-10.1,-15.3,43.0,0.0,0.0,56.5,29.0,280.9,1009.6,45.4,14.7,209.0,18.0,8.0,0.0,0.0,0.0,0.0,95.0,46700.0
0.0,0.0,-10.6,-15.0,0.0,0.0,-3.7,-0.9,-11.9,-5.6,-9.5,67.9,100.0,20.83,49.7,20.9,176.9,1012.6,42.8,13.6,80.7,7.0,5.0,1.0,1.0,0.0,0.0,96.0,46881.0
9.4,160.0,-2.2,-13.3,178.0,1.0,0.8,0.7,-5.3,-2.2,-7.2,59.2,0.0,0.0,53.6,24.0,273.7,1006.7,63.6,14.6,185.8,15.9,9.0,1.0,1.0,0.0,0.0,97.0,47062.0
0.0,10.0,-3.3,-15.0,0.0,0.0,-2.5,-1.6,-9.5,-4.8,-10.4,57.8,0.0,0.0,44.6,19.4,319.3,1011.3,48.9,15.9,162.5,14.0,9.0,1.0,1.0,0.0,0.0,98.0,47241.0
3.6,81.0,0.0,-15.6,51.0,1.0,-2.8,-0.8,-12.6,-7.0,-12.6,49.0,0.0,0.0,45.4,21.8,297.4,1018.6,36.7,15.9,196.5,17.1,9.0,1.0,0.0,0.0,0.0,99.0,47421.0
0.0,0.0,-10.0,-15.6,-76.0,0.0,-2.6,2.7,-8.5,-3.3,-6.9,74.0,100.0,4.17,31.0,13.4,293.4,1021.9,63.0,13.4,143.9,12.6,5.0,1.0,1.0,0.0,0.0,100.0,47600.0
5.6,109.0,-0.6,-11.1,101.0,1.0,-0.1,5.7,-8.4,-0.9,-7.0,65.3,0.0,0.0,38.9,14.9,205.6,1019.7,59.4,14.8,155.0,13.3,7.0,1.0,0.0,0.0,0.0,101.0,47779.0
0.5,15.0,5.0,-11.1,-25.0,0.0,4.3,11.1,-2.3,3.6,-2.3,67.1,100.0,20.83,74.9,22.8,179.3,1014.7,70.0,14.5,155.1,13.4,7.0,1.0,1.0,0.0,0.0,102.0,47956.0
5.6,20.0,7.2,-4.4,-51.0,0.0,7.1,11.3,2.4,6.4,3.8,81.3,100.0,29.17,75.6,14.7,297.6,1011.0,88.3,12.7,141.5,12.2,8.0,0.0,1.0,0.0,0.0,103.0,48133.0
10.2,0.0,5.6,0.0,-101.0,0.0,0.9,5.2,-8.6,-1.9,-2.8,78.6,100.0,58.33,60.5,21.5,348.2,1021.5,100.0,10.5,34.9,2.8,2.0,1.0,1.0,0.0,0.0,104.0,48310.0
10.7,25.0,0.0,-10.0,0.0,0.0,-2.7,-3.6,-8.3,-6.5,-6.9,73.5,100.0,58.33,38.5,14.5,75.7,1032.7,100.0,11.5,33.5,2.9,1.0,1.0,1.0,0.0,0.0,105.0,48486.0
10.7,28.0,-5.0,-9.4,25.0,1.0,0.5,1.5,-6.2,-3.5,-3.0,77.6,100.0,79.17,67.7,27.0,79.3,1018.8,99.9,10.4,53.0,4.6,2.0,1.0,1.0,0.0,0.0,106.0,48662.0
45.7,76.0,2.2,-8.3,76.0,1.0,2.9,3.2,-2.1,0.9,1.6,90.7,100.0,58.33,51.8,18.1,305.4,998.3,96.7,11.3,54.3,4.7,2.0,1.0,1.0,0.0,0.0,107.0,48836.0
6.9,30.0,1.1,-7.2,51.0,1.0,2.9,4.4,-3.3,0.6,-2.1,70.3,0.0,0.0,49.3,17.4,246.6,1002.0,95.2,15.5,73.3,6.5,3.0,1.0,1.0,0.0,0.0,108.0,49010.0
1.0,5.0,-3.3,-6.7,-25.0,0.0,3.2,5.0,-1.1,1.8,-1.1,74.3,100.0,12.5,38.9,15.3,298.3,1005.9,96.8,13.9,61.2,5.4,2.0,1.0,1.0,0.0,0.0,109.0,49182.0
11.7,145.0,0.0,-6.7,152.0,1.0,2.2,1.4,-2.8,-0.6,-1.7,75.9,100.0,16.67,57.2,21.1,284.9,1016.4,97.8,12.7,122.3,10.4,9.0,1.0,1.0,0.0,0.0,110.0,49354.0
7.9,61.0,-3.3,-6.7,51.0,1.0,4.4,10.8,-1.9,3.4,-4.0,59.4,0.0,0.0,49.3,24.7,316.1,1024.5,68.6,16.0,240.5,20.7,8.0,1.0,1.0,0.0,0.0,111.0,49525.0
0.0,0.0,1.1,-5.6,-51.0,0.0,3.8,12.6,-5.6,3.6,-7.2,53.8,0.0,0.0,47.5,23.4,335.1,1027.7,0.0,16.0,290.5,25.0,9.0,0.0,0.0,0.0,0.0,112.0,49695.0
0.0,0.0,2.8,-5.0,-51.0,0.0,6.0,17.8,-5.9,6.0,-7.2,50.8,0.0,0.0,27.7,10.1,315.4,1030.4,0.0,16.0,288.6,24.9,9.0,0.0,0.0,0.0,0.0,113.0,49864.0
0.0,0.0,14.4,-2.8,-76.0,0.0,10.0,22.5,-3.5,10.0,-4.4,47.3,0.0,0.0,33.5,18.0,224.4,1025.0,0.0,16.0,254.9,22.0,9.0,0.0,0.0,0.0,0.0,114.0,50032.0
0.0,0.0,16.1,1.9887673333470026,-76.0,0.0,9.7,13.1,5.0,9.7,5.6,75.8,100.0,50.0,36.0,20.2,112.5,1016.1,75.6,14.8,43.9,4.0,2.0,0.0,1.0,0.0,0.0,115.0,50199.0
17.3,0.0,5.6,2.2,-51.0,0.0,10.1,13.0,7.0,9.9,8.6,90.6,100.0,79.17,49.0,16.5,261.9,1003.3,98.2,10.9,55.7,5.0,2.0,0.0,1.0,0.0,0.0,116.0,50365.0
20.3,0.0,6.7,-0.6,-51.0,0.0,10.0,14.6,5.8,9.8,6.9,82.5,100.0,29.17,37.1,13.3,153.4,1010.3,72.7,14.4,99.5,8.6,5.0,0.0,1.0,0.0,0.0,117.0,50529.0
7.9,0.0,8.9,-0.6,-25.0,0.0,11.6,17.8,7.1,11.6,7.4,79.0,100.0,16.67,40.3,14.7,242.8,1008.6,87.4,13.9,131.8,11.5,7.0,0.0,1.0,0.0,0.0,118.0,50693.0
1.0,0.0,10.6,0.6,-51.0,0.0,8.0,10.1,1.8,7.5,7.2,94.7,100.0,95.83,31.7,14.8,328.3,1010.0,97.3,10.2,28.2,2.4,1.0,0.0,1.0,0.0,0.0,119.0,50854.0
30.2,41.0,1.7,0.0,25.0,1.0,5.5,10.5,2.1,5.1,3.4,87.4,100.0,66.67,38.5,14.1,17.3,1012.4,93.0,13.8,106.3,9.1,4.0,0.0,1.0,0.0,0.0,120.0,51015.0
5.6,13.0,2.8,0.0,-25.0,0.0,9.3,16.0,3.9,9.2,5.7,80.5,0.0,0.0,45.4,11.1,292.5,1015.4,84.4,14.9,129.7,11.2,6.0,0.0,0.0,0.0,0.0,121.0,51174.0
0.0,0.0,11.1,0.0,-51.0,0.0,18.6,28.1,3.4,18.3,6.4,53.5,0.0,0.0,59.0,23.1,254.2,1012.0,37.5,15.4,233.7,20.2,8.0,0.0,0.0,0.0,0.0,122.0,51332.0
0.0,0.0,17.2,7.2,-152.0,0.0,18.6,22.5,12.6,18.6,13.7,74.8,100.0,25.0,55.8,8.3,262.4,1011.8,68.8,12.4,63.3,5.5,4.0,0.0,1.0,0.0,0.0,123.0,51489.0
13.0,0.0,16.7,5.6,-127.0,0.0,17.2,21.4,13.1,17.2,14.2,83.4,100.0,20.83,95.4,16.3,143.5,1008.8,87.7,14.8,71.1,6.2,2.0,0.0,1.0,0.0,0.0,124.0,51643.0
6.4,0.0,12.2,1.1,-76.0,0.0,14.3,20.6,6.8,14.0,4.5,54.4,0.0,0.0,69.1,30.2,271.3,1011.9,50.4,15.9,281.6,24.4,9.0,0.0,0.0,0.0,0.0,125.0,51796.0
0.0,0.0,11.1,0.6,-77.0,0.0,12.5,19.1,5.1,12.5,8.0,76.3,100.0,8.33,36.7,8.3,246.5,1015.3,47.9,15.8,83.3,7.2,4.0,0.0,1.0,0.0,0.0,126.0,51947.0
0.5,0.0,11.1,2.8,-50.0,0.0,13.0,19.0,3.6,13.0,1.7,52.8,100.0,4.17,38.5,17.2,326.3,1018.2,24.2,16.0,289.3,24.9,9.0,0.0,1.0,0.0,0.0,127.0,52097.0
0.0,0.0,12.2,-0.6,-51.0,0.0,11.9,23.7,-0.9,11.9,1.8,58.5,0.0,0.0,35.3,20.8,247.1,1023.2,1.8,15.1,286.3,24.6,9.0,0.0,0.0,0.0,0.0,128.0,52244.0
0.0,0.0,13.3,3.3,-51.0,0.0,14.8,25.6,0.9,14.8,3.8,55.6,0.0,0.0,46.1,26.6,137.0,1020.8,3.4,13.7,267.8,23.0,9.0,0.0,0.0,0.0,0.0,129.0,52390.0
0.0,0.0,16.1,3.3,-51.0,0.0,16.1,23.1,4.0,16.1,4.9,51.3,0.0,0.0,53.3,21.5,202.3,1010.6,38.1,14.7,226.4,19.6,9.0,0.0,0.0,0.0,0.0,130.0,52534.0
0.0,0.0,15.0,-0.6,-76.0,0.0,10.2,17.5,1.6,9.4,-1.2,47.0,0.0,0.0,64.8,23.7,300.5,1014.3,24.5,15.6,290.6,25.2,9.0,0.0,0.0,0.0,0.0,131.0,52675.0
0.0,0.0,6.7,-3.3,-25.0,0.0,8.0,17.2,-2.5,8.0,-2.8,53.9,0.0,0.0,34.4,19.5,267.7,1020.9,0.0,15.7,268.7,23.1,9.0,0.0,0.0,0.0,0.0,132.0,52816.0
0.0,0.0,8.3,-0.6,-26.0,0.0,10.8,21.3,-1.7,10.8,-1.3,52.6,0.0,0.0,38.1,21.4,150.4,1019.8,2.0,15.3,292.5,25.3,9.0,0.0,0.0,0.0,0.0,133.0,52953.0
0.0,0.0,12.2,2.8,-152.0,0.0,14.1,25.5,1.5,14.1,5.1,61.0,0.0,0.0,41.8,13.5,275.3,1012.9,6.6,15.6,268.6,23.0,9.0,0.0,0.0,0.0,0.0,134.0,53088.0
0.0,0.0,16.7,2.2,-76.0,0.0,12.5,17.8,6.8,12.5,10.6,88.3,100.0,37.5,55.4,8.4,334.6,1010.0,59.0,11.6,93.5,8.0,4.0,0.0,1.0,0.0,0.0,135.0,53221.0
11.9,0.0,17.2,0.0,-102.0,0.0,12.1,19.6,2.2,12.1,5.3,68.3,0.0,0.0,38.2,17.0,177.5,1019.1,10.3,13.9,255.1,22.1,9.0,0.0,0.0,0.0,0.0,136.0,53352.0
0.0,0.0,13.3,1.1,-51.0,0.0,14.2,22.5,5.6,14.2,8.0,69.5,0.0,0.0,49.7,15.4,334.5,1016.6,36.2,14.6,197.2,17.2,6.0,0.0,0.0,0.0,0.0,137.0,53479.0
0.0,0.0,15.0,2.8,-76.0,0.0,11.0,19.6,1.3,10.9,-1.5,48.5,0.0,0.0,34.2,10.6,5.8,1027.8,2.3,16.0,286.0,24.9,9.0,0.0,0.0,0.0,0.0,138.0,53605.0
0.0,0.0,15.6,-1.1,-127.0,0.0,9.3,17.4,0.1,9.2,1.9,68.4,100.0,20.83,46.1,22.3,146.4,1026.0,41.1,13.4,146.8,12.7,6.0,0.0,1.0,0.0,0.0,139.0,53728.0
62.0,0.0,14.4,0.0,0.0,0.0,15.0,19.8,9.2,15.0,11.9,82.8,100.0,25.0,57.2,20.7,292.5,1012.4,77.0,15.1,125.5,10.9,6.0,0.0,1.0,0.0,0.0,140.0,53848.0
